"소재지(시군구)별(1)",소재지(시군구)별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%)
"충청북도",진천군,26261955,13781002,52.48,26261955,13781002,52.48,26299913,13565242,51.58,27087912,13576066,50.12
"충청북도",괴산군,12417874,8654679,69.70,12417874,8466411,68.18,12429805,8466411,68.11,12430138,8495779,68.35
"충청북도",음성군,35483134,15582349,43.91,38153239,15579286,40.83,38618516,14842868,38.43,38672271,14921791,38.59
"충청북도",단양군,35644901,30431822,85.37,35644901,30431822,85.37,35644901,30431822,85.37,35644901,30431822,85.37
"충청북도",증평군,13543694,8853148,65.37,13543694,8853148,65.37,13543694,8783697,64.85,13543694,8783697,64.85
"충청남도",소계,904905818,588537441,65.04,908086503,586246612,64.56,909043093,584391697,64.29,912069919,584473107,64.08
"충청남도",천안시,140692261,90758988,64.51,141564968,90781627,64.13,141709476,89280820,63.00,143943184,89500026,62.18
"충청남도",공주시,60114957,50235952,83.57,60114954,50235951,83.57,60114957,50235952,83.57,60114957,50235952,83.57
"충청남도",보령시,35324504,19231696,54.44,35324504,19231696,54.44,30064183,18975785,63.12,30064183,18975785,63.12
"충청남도",아산시,84935069,50364369,59.30,86275783,49676358,57.58,92034569,49784937,54.09,92147361,49563162,53.79
"충청남도",서산시,200235993,107066930,53.47,200235993,107066930,53.47,200224909,107069136,53.47,200224913,107069137,53.47
"충청남도",논산시,49850582,39614589,79.47,49850582,39614589,79.47,49850582,39614589,79.47,49850582,39614589,79.47
"충청남도",계룡시,49221048,44403346,90.21,49225821,44403346,90.20,49225821,44403346,90.20,49225821,44402733,90.20
"충청남도",당진시,74954163,29991441,40.01,75160787,30120726,40.08,75159380,29891996,39.77,75847910,29968053,39.51
"충청남도",금산군,29453071,24054344,81.67,29453071,24054344,81.67,29453071,24054344,81.67,29453071,24054344,81.67
"충청남도",부여군,43066254,38777277,90.04,43390736,39015288,89.92,43390736,39058912,90.02,43390736,39058912,90.02
"충청남도",서천군,22699229,13694424,60.33,22712136,13516263,59.51,23038239,13519037,58.68,23030031,13511410,58.67
"충청남도",청양군,5959271,4163460,69.87,5959271,4163460,69.87,5959271,4163460,69.87,5959271,4163460,69.87
"충청남도",홍성군,36115459,24093230,66.71,35714016,23372497,65.44,35714016,23372497,65.44,35714016,23372497,65.44
"충청남도",예산군,36812406,25675329,69.75,36812406,25675329,69.75,36812408,25648678,69.67,36812408,25648678,69.67
"충청남도",태안군,35471551,26412066,74.46,36291475,25318208,69.76,36291475,25318208,69.76,36291475,25334369,69.81
"전라북도",소계,886474119,607914845,68.58,886379912,604066083,68.15,885633881,602061277,67.98,885638790,601892629,67.96
"전라북도",전주시,197627900,151332559,76.57,197229690,148955123,75.52,197229690,148299130,75.19,197229690,148299130,75.19
"전라북도",군산시,207398894,82993556,40.02,207398894,82993556,40.02,207398894,82993556,40.02,207398894,82993556,40.02
"전라북도",익산시,76091104,45498679,59.80,76088794,45930050,60.36,76088724,45516558,59.82,76088724,45337294,59.58
"전라북도",정읍시,47833455,31951018,66.80,47833455,31951018,66.80,47833455,31951018,66.80,47833455,31951018,66.80
"전라북도",남원시,30647473,21398187,69.82,30647473,21398187,69.82,30647473,21398187,69.82,30647473,21398187,69.82
"전라북도",김제시,43831974,31760478,72.46,43831566,31709927,72.34,43831566,31709927,72.34,43831566,31709927,72.34
"전라북도",완주군,150497709,135693803,90.16,150804430,133843603,88.75,150045961,133038975,88.67,150045964,133038973,88.67
"전라북도",진안군,6398307,5323147,83.20,6398307,5323147,83.20,6398307,5323147,83.20,6398307,5323147,83.20
"전라북도",무주군,12353295,9957670,80.61,12353295,9953796,80.58,12353295,9953796,80.58,12353295,9953796,80.58
"전라북도",장수군,5474447,3972839,72.57,5474447,3972839,72.57,5474447,3972839,72.57,5474447,3972839,72.57
"전라북도",임실군,17980530,14737269,81.96,17980530,14737269,81.96,17985020,14707376,81.78,17985020,14707376,81.78
"전라북도",순창군,10110000,9122770,90.24,10110000,9122770,90.24,10110000,9032659,89.34,10110000,9032659,89.34
"전라북도",고창군,32453860,26210500,80.76,32453860,26210500,80.76,32461878,26199811,80.71,32466784,26210429,80.73
"전라북도",부안군,47775171,37962370,79.46,47775171,37964298,79.46,47775171,37964298,79.46,47775171,37964298,79.46
"전라남도",소계,1718429832,1175930564,68.43,1718458198,1180182382,68.68,1719363436,1177688806,68.50,1720423117,1175286666,68.31
"전라남도",목포시,112490000,29748108,26.45,112490000,29748108,26.45,112490000,29678059,26.38,112490000,27548633,24.49
"전라남도",여수시,345097039,214807507,62.25,345097039,215036801,62.31,345097039,215036801,62.31,345099809,215073797,62.32
"전라남도",순천시,198748000,170044837,85.56,197141157,168302452,85.37,197839766,167826400,84.83,197839766,167292615,84.56
"전라남도",나주시,104170378,82564980,79.26,104208246,82545700,79.21,104208246,82545700,79.21,105204946,82754152,78.66
"전라남도",광양시,176886009,83341869,47.12,176886009,83341869,47.12,176886009,83348937,47.12,176886009,83381191,47.14
"전라남도",담양군,133448080,122477680,91.78,133448080,122477680,91.78,133448209,122488801,91.79,133448210,122475737,91.78
"전라남도",곡성군,15477288,12708507,82.11,15477288,12708507,82.11,15477288,12708507,82.11,15477288,12708507,82.11
"전라남도",구례군,10906000,8114636,74.41,10906000,8114636,74.41,10906000,8114636,74.41,10906000,8114011,74.40
"전라남도",고흥군,32660659,23128123,70.81,32660659,23128123,70.81,32660659,23128123,70.81,32660659,23128123,70.81
"전라남도",보성군,24034080,20312358,84.51,24034080,20312358,84.51,23973695,20265213,84.53,23973695,20265213,84.53
"전라남도",화순군,74012000,67778002,91.58,74012000,67778002,91.58,74012000,67778002,91.58,74012000,67778002,91.58
"전라남도",장흥군,37266140,31608930,84.82,37266140,31608930,84.82,37266140,31608930,84.82,37266140,31608930,84.82
"전라남도",강진군,27041759,19463513,71.98,27041759,19463513,71.98,27041759,19463513,71.98,27041759,19463513,71.98
"전라남도",해남군,57390376,31572594,55.01,57390376,31572594,55.01,57326444,31541056,55.02,57386654,31538114,54.96
"전라남도",영암군,101048377,42578803,42.14,102640605,49185838,47.92,102642897,49188130,47.92,102642897,49188130,47.92
"전라남도",무안군,30744451,21990288,71.53,30744451,21990288,71.53,31069640,21964789,70.70,31069640,21964789,70.70
"전라남도",함평군,28039211,21103183,75.26,28039043,21083431,75.19,28039043,21072695,75.15,28039043,21072695,75.15
"전라남도",영광군,47016366,32835637,69.84,47016366,32835637,69.84,47016366,32835637,69.84,47016366,32835637,69.84
"전라남도",장성군,108637200,97743760,89.97,108637200,96935385,89.23,108637200,95138403,87.57,108637200,95138403,87.57
"전라남도",완도군,26633097,19293348,72.44,26633097,19293348,72.44,26633097,19293348,72.44,26633097,19293348,72.44
"전라남도",진도군,22963322,19402894,84.50,22963322,19402894,84.50,22966658,19346838,84.24,22966658,19346838,84.24
"전라남도",신안군,3720000,3311007,89.01,3725281,3316288,89.02,3725281,3316288,89.02,3725281,3316288,89.02
"경상북도",소계,1866786485,1364764124,73.11,1879985260,1377251002,73.26,1879972483,1376103929,73.20,1879078335,1375422427,73.20
"경상북도",포항시,388539512,203401941,52.35,393162227,207494098,52.78,393164851,206364079,52.49,393162228,207116161,52.68
"경상북도",경주시,464832544,408153675,87.81,464678805,407990645,87.80,464678805,407990645,87.80,464824021,408196226,87.82
"경상북도",김천시,64622360,42082616,65.12,64622360,42082616,65.12,64622360,42082616,65.12,64622360,42082616,65.12
"경상북도",안동시,79029099,60027607,75.96,79027431,60038843,75.97,79027430,60022001,75.95,79223135,60046419,75.79
"경상북도",구미시,185781767,126428962,68.05,185820299,126459313,68.05,185821767,126461027,68.06,185821767,126461027,68.06
"경상북도",영주시,50085198,37337727,74.55,50085086,37337727,74.55,50073264,37337643,74.57,50092894,37337572,74.54
"경상북도",영천시,56996498,39047379,68.51,56996498,39046838,68.51,56996498,39046838,68.51,58659064,39047573,66.57
"경상북도",상주시,50246829,37586084,74.80,50246829,37586084,74.80,50246829,37586084,74.80,50640213,37586084,74.22
"경상북도",문경시,37900782,27217556,71.81,37900782,27217556,71.81,37900782,27217556,71.81,37848000,27217556,71.91
"경상북도",경산시,114831835,85613635,74.56,123741231,94139153,76.08,123741231,94139153,76.08,123728319,92512810,74.77
"경상북도",군위군,7443500,6105365,82.02,7246000,6093936,84.10,7246000,6093936,84.10,7246000,6093936,84.10
"경상북도",의성군,32583000,27114017,83.22,32583000,27114017,83.22,32583000,27112505,83.21,32583000,27112505,83.21
"경상북도",청송군,6196276,4290109,69.24,6196276,4290109,69.24,6196276,4290109,69.24,6196276,4290109,69.24
"경상북도",영양군,11453000,9766470,85.27,11453000,9766470,85.27,11453000,9766470,85.27,11453000,9689357,84.60
